INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-12-01T12:00:00-00:00,2017-12-01T13:00:00-00:00,2017-12-01,5,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,29.88658,3
2017-12-01T15:00:00-00:00,2017-12-01T16:00:00-00:00,2017-12-01,8,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,52.9502,3
2017-12-01T23:00:00-00:00,2017-12-02T00:00:00-00:00,2017-12-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,38.67187,3
2017-12-01T22:00:00-00:00,2017-12-01T23:00:00-00:00,2017-12-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,33.55647,3
2017-12-01T20:00:00-00:00,2017-12-01T21:00:00-00:00,2017-12-01,13,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,30.3682,3
2017-12-01T10:00:00-00:00,2017-12-01T11:00:00-00:00,2017-12-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,28.82754,3
2017-12-02T02:00:00-00:00,2017-12-02T03:00:00-00:00,2017-12-01,19,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,65.43354,3
2017-12-01T14:00:00-00:00,2017-12-01T15:00:00-00:00,2017-12-01,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,61.09266,3
2017-12-02T01:00:00-00:00,2017-12-02T02:00:00-00:00,2017-12-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,75.95774,3
2017-12-01T09:00:00-00:00,2017-12-01T10:00:00-00:00,2017-12-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,29.39855,3
2017-12-01T21:00:00-00:00,2017-12-01T22:00:00-00:00,2017-12-01,14,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,32.42662,3
2017-12-02T06:00:00-00:00,2017-12-02T07:00:00-00:00,2017-12-01,23,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,44.17438,3
2017-12-01T17:00:00-00:00,2017-12-01T18:00:00-00:00,2017-12-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,1.04148,4
2017-12-01T18:00:00-00:00,2017-12-01T19:00:00-00:00,2017-12-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,1.36369,4
2017-12-01T23:00:00-00:00,2017-12-02T00:00:00-00:00,2017-12-01,16,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-0.35578,4
2017-12-01T09:00:00-00:00,2017-12-01T10:00:00-00:00,2017-12-01,2,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-0.63795,4
2017-12-01T13:00:00-00:00,2017-12-01T14:00:00-00:00,2017-12-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,-0.5655,4
2017-12-01T16:00:00-00:00,2017-12-01T17:00:00-00:00,2017-12-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,0.72404,4
2017-12-01T19:00:00-00:00,2017-12-01T20:00:00-00:00,2017-12-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,1.39454,4
2017-12-01T22:00:00-00:00,2017-12-01T23:00:00-00:00,2017-12-01,15,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKAA_6_N001,ALL,1,0.26845,4
